Venta_ID,Fecha_facturacion,Año,Mes,MesNombre,Total_ventas,Ganancia,Margen,Unidades_vendidas,Precio_unitario,Minorista_ID,Ciudad_ID,Cat_Producto_ID,Metodo_venta_ID,Minorista,Minorista_Codigo,Ciudad_ID_minorista,Ciudad,Estado_ID,Region_ID,Estado,Region,Metodo_venta,Cat_Producto
139,2020-10-30,2020,10,2020-10,292500.0,87750.0,0.3,650,45.0,5,2,5,2,Walmart,1197831,2,"Houston, Estados Unidos",43,2,Texas,South,Outlet,Men's Apparel
140,2020-10-31,2020,10,2020-10,495000.00000000006,247500.00000000003,0.5,900,55.0,5,2,6,2,Walmart,1197831,2,"Houston, Estados Unidos",43,2,Texas,South,Outlet,Women's Apparel
141,2020-11-01,2020,11,2020-11,310000.0,108500.00000000001,0.35000000000000003,775,40.0,6,2,1,2,West Gear,1128299,2,"Houston, Estados Unidos",43,2,Texas,South,Outlet,Men's Street Footwear
142,2020-11-02,2020,11,2020-11,387500.0,77500.0,0.2,775,50.0,6,2,2,2,West Gear,1128299,2,"Houston, Estados Unidos",43,2,Texas,South,Outlet,Men's Athletic Footwear
143,2020-11-03,2020,11,2020-11,387500.0,135625.0,0.35000000000000003,775,50.0,6,2,3,2,West Gear,1128299,2,"Houston, Estados Unidos",43,2,Texas,South,Outlet,Women's Street Footwear
144,2020-11-04,2020,11,2020-11,312500.0,93750.0,0.3,625,50.0,6,2,4,2,West Gear,1128299,2,"Houston, Estados Unidos",43,2,Texas,South,Outlet,Women's Athletic Footwear
145,2020-11-05,2020,11,2020-11,316250.00000000006,158125.00000000003,0.5,575,55.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
146,2020-11-06,2020,11,2020-11,387500.0,58125.00000000001,0.15000000000000002,775,50.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
147,2020-11-07,2020,11,2020-11,330000.0,115500.00000000001,0.35000000000000003,825,40.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
148,2020-11-08,2020,11,2020-11,362500.0,72500.0,0.2,725,50.0,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
149,2020-11-09,2020,11,2020-11,362500.0,126875.00000000001,0.35000000000000003,725,50.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
150,2020-11-10,2020,11,2020-11,287500.0,86250.0,0.3,575,50.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
151,2020-11-11,2020,11,2020-11,275000.00000000006,137500.00000000003,0.5,500,55.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
152,2020-11-12,2020,11,2020-11,350000.0,52500.00000000001,0.15000000000000002,700,50.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
153,2020-11-13,2020,11,2020-11,425000.0,148750.0,0.35000000000000003,850,50.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
154,2020-11-14,2020,11,2020-11,420000.0,84000.0,0.2,700,60.0,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
155,2020-11-15,2020,11,2020-11,420000.0,147000.0,0.35000000000000003,700,60.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
156,2020-12-22,2020,12,2020-12,360000.0,108000.0,0.3,600,60.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
157,2020-12-23,2020,12,2020-12,325000.0,162500.0,0.5,500,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
158,2020-12-24,2020,12,2020-12,420000.0,63000.00000000001,0.15000000000000002,700,60.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
159,2020-12-25,2020,12,2020-12,525000.0,183750.00000000003,0.35000000000000003,875,60.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
160,2020-12-26,2020,12,2020-12,438750.0,87750.0,0.2,675,65.0,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
161,2020-12-27,2020,12,2020-12,471250.0,164937.50000000003,0.35000000000000003,725,65.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
162,2020-12-28,2020,12,2020-12,375000.0,112500.0,0.3,625,60.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
163,2020-12-29,2020,12,2020-12,341250.0,170625.0,0.5,525,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
164,2020-12-30,2020,12,2020-12,560000.0,84000.00000000001,0.15000000000000002,700,80.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
165,2020-12-31,2020,12,2020-12,540000.0,216000.0,0.4,900,60.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
166,2021-01-01,2021,1,2021-01,487500.0,121875.0,0.25,750,65.0,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
167,2021-01-02,2021,1,2021-01,487500.0,195000.0,0.4,750,65.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
168,2021-01-03,2021,1,2021-01,390000.0,136500.0,0.35,650,60.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
169,2021-01-04,2021,1,2021-01,357500.0,196625.00000000003,0.55,550,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
170,2021-01-05,2021,1,2021-01,580000.0,116000.0,0.2,725,80.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
171,2021-01-06,2021,1,2021-01,585000.0,234000.0,0.4,975,60.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
172,2021-01-07,2021,1,2021-01,536250.0,134062.5,0.25,825,65.0,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
173,2021-01-08,2021,1,2021-01,536250.0,214500.0,0.4,825,65.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
174,2021-01-09,2021,1,2021-01,420000.0,147000.0,0.35,700,60.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
175,2021-01-10,2021,1,2021-01,373750.0,205562.50000000003,0.55,575,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
176,2021-01-11,2021,1,2021-01,700000.0,140000.0,0.2,875,80.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
177,2021-01-12,2021,1,2021-01,615000.0,215250.00000000003,0.35000000000000003,1025,60.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
178,2021-01-13,2021,1,2021-01,568750.0,113750.0,0.2,875,65.0,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
179,2021-01-14,2021,1,2021-01,536250.0,187687.50000000003,0.35000000000000003,825,65.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
180,2021-01-15,2021,1,2021-01,435000.0,130500.0,0.3,725,60.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
181,2021-01-16,2021,1,2021-01,503750.0,251875.0,0.5,775,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
182,2021-01-17,2021,1,2021-01,620000.0,93000.00000000001,0.15000000000000002,775,80.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
183,2021-01-18,2021,1,2021-01,633750.0,221812.50000000003,0.35000000000000003,975,65.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
184,2021-01-19,2021,1,2021-01,647500.0,129500.0,0.2,925,70.0,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
185,2021-01-20,2021,1,2021-01,520000.0,182000.00000000003,0.35000000000000003,800,65.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
186,2021-01-21,2021,1,2021-01,487500.0,146250.0,0.3,750,65.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
187,2021-01-22,2021,1,2021-01,562500.0,281250.0,0.5,750,75.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
188,2021-01-23,2021,1,2021-01,580000.0,87000.00000000001,0.15000000000000002,725,80.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
189,2021-01-24,2021,1,2021-01,508750.00000000006,152625.00000000003,0.30000000000000004,925,55.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
190,2021-01-25,2021,1,2021-01,555000.0000000001,83250.00000000001,0.15,925,60.00000000000001,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
191,2021-01-26,2021,1,2021-01,426250.00000000006,127875.00000000004,0.30000000000000004,775,55.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
192,2021-01-27,2021,1,2021-01,398750.00000000006,99687.5,0.24999999999999997,725,55.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
193,2021-01-28,2021,1,2021-01,471250.0,212062.50000000003,0.45000000000000007,725,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
194,2021-01-29,2021,1,2021-01,542500.0,54250.0,0.1,775,70.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
195,2021-01-30,2021,1,2021-01,481250.00000000006,144375.00000000003,0.30000000000000004,875,55.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
196,2021-01-31,2021,1,2021-01,525000.0000000001,78750.00000000001,0.15,875,60.00000000000001,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
197,2021-02-01,2021,2,2021-02,385000.00000000006,115500.00000000003,0.30000000000000004,700,55.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
198,2021-02-02,2021,2,2021-02,371250.00000000006,92812.5,0.24999999999999997,675,55.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
199,2021-02-03,2021,2,2021-02,422500.0,190125.00000000003,0.45000000000000007,650,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
200,2021-02-04,2021,2,2021-02,490000.0,49000.0,0.1,700,70.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
201,2021-02-05,2021,2,2021-02,481250.00000000006,144375.00000000003,0.30000000000000004,875,55.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
202,2021-02-06,2021,2,2021-02,525000.0000000001,78750.00000000001,0.15,875,60.00000000000001,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
203,2021-02-07,2021,2,2021-02,398750.00000000006,119625.00000000003,0.30000000000000004,725,55.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
204,2021-02-08,2021,2,2021-02,385000.00000000006,96250.0,0.24999999999999997,700,55.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
205,2021-02-09,2021,2,2021-02,422500.0,190125.00000000003,0.45000000000000007,650,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
206,2021-02-10,2021,2,2021-02,542500.0,54250.0,0.1,775,70.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
207,2021-02-11,2021,2,2021-02,536250.0000000001,160875.00000000006,0.30000000000000004,975,55.0,7,3,1,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
208,2021-02-12,2021,2,2021-02,585000.0000000001,87750.00000000001,0.15,975,60.00000000000001,7,3,2,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
209,2021-02-13,2021,2,2021-02,426250.00000000006,127875.00000000004,0.30000000000000004,775,55.0,7,3,3,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
210,2021-02-14,2021,2,2021-02,426250.00000000006,106562.5,0.24999999999999997,775,55.0,7,3,4,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
211,2021-02-15,2021,2,2021-02,455000.0,204750.00000000003,0.45000000000000007,700,65.0,7,3,5,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
212,2021-02-16,2021,2,2021-02,560000.0,56000.0,0.1,800,70.0,7,3,6,2,West Gear,1128299,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
213,2021-02-17,2021,2,2021-02,245000.0,98000.0,0.4,700,35.0,8,3,1,2,Kohl's,1189833,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
214,2021-02-18,2021,2,2021-02,315000.0,78750.0,0.25,700,45.0,8,3,2,2,Kohl's,1189833,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
215,2021-03-09,2021,3,2021-03,315000.0,126000.0,0.4,700,45.0,8,3,3,2,Kohl's,1189833,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
216,2021-03-10,2021,3,2021-03,247500.0,86625.0,0.35,550,45.0,8,3,4,2,Kohl's,1189833,3,"San Francisco, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
217,2021-03-11,2021,3,2021-03,250000.0,137500.0,0.55,500,50.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
218,2021-03-12,2021,3,2021-03,315000.0,63000.0,0.2,700,45.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
219,2021-03-13,2021,3,2021-03,262500.0,105000.0,0.4,750,35.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
220,2021-03-14,2021,3,2021-03,292500.0,73125.0,0.25,650,45.0,9,4,2,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
221,2021-03-15,2021,3,2021-03,303750.0,121500.0,0.4,675,45.0,9,4,3,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
222,2021-03-16,2021,3,2021-03,236250.0,82687.5,0.35,525,45.0,9,4,4,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
223,2021-03-17,2021,3,2021-03,225000.0,123750.00000000001,0.55,450,50.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
224,2021-03-18,2021,3,2021-03,292500.0,58500.0,0.2,650,45.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
225,2021-03-19,2021,3,2021-03,280000.0,112000.0,0.4,800,35.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
226,2021-03-20,2021,3,2021-03,292500.0,73125.0,0.25,650,45.0,9,4,2,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
227,2021-03-21,2021,3,2021-03,292500.0,117000.0,0.4,650,45.0,9,4,3,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
228,2021-03-22,2021,3,2021-03,247500.0,86625.0,0.35,550,45.0,9,4,4,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
229,2021-03-23,2021,3,2021-03,212500.0,116875.00000000001,0.55,425,50.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
230,2021-04-06,2021,4,2021-04,281250.0,56250.0,0.2,625,45.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
231,2021-04-07,2021,4,2021-04,360000.0,144000.0,0.4,800,45.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
232,2021-04-08,2021,4,2021-04,300000.0,75000.0,0.25,600,50.0,9,4,2,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
233,2021-04-09,2021,4,2021-04,312500.0,125000.0,0.4,625,50.0,9,4,3,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
234,2021-04-10,2021,4,2021-04,236250.0,82687.5,0.35,525,45.0,9,4,4,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
235,2021-04-11,2021,4,2021-04,212500.0,116875.00000000001,0.55,425,50.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
236,2021-04-12,2021,4,2021-04,390000.0,78000.0,0.2,600,65.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
237,2021-04-13,2021,4,2021-04,360000.0,144000.0,0.4,800,45.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
238,2021-04-14,2021,4,2021-04,325000.0,81250.0,0.25,650,50.0,9,4,2,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
239,2021-04-15,2021,4,2021-04,325000.0,130000.0,0.4,650,50.0,9,4,3,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
240,2021-04-16,2021,4,2021-04,247500.0,86625.0,0.35,550,45.0,9,4,4,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
241,2021-04-17,2021,4,2021-04,225000.0,123750.00000000001,0.55,450,50.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
242,2021-04-18,2021,4,2021-04,406250.0,81250.0,0.2,625,65.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
243,2021-04-19,2021,4,2021-04,405000.0,162000.0,0.4,900,45.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
244,2021-04-20,2021,4,2021-04,375000.0,93750.0,0.25,750,50.0,9,4,2,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
245,2021-04-21,2021,4,2021-04,375000.0,150000.0,0.4,750,50.0,9,4,3,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
246,2021-04-22,2021,4,2021-04,281250.0,98437.5,0.35,625,45.0,9,4,4,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
247,2021-04-23,2021,4,2021-04,250000.0,137500.0,0.55,500,50.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
248,2021-04-24,2021,4,2021-04,520000.0,104000.0,0.2,800,65.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
249,2021-04-25,2021,4,2021-04,427500.0,171000.0,0.4,950,45.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
250,2021-04-26,2021,4,2021-04,400000.0,100000.0,0.25,800,50.0,9,4,2,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
251,2021-04-27,2021,4,2021-04,375000.0,150000.0,0.4,750,50.0,9,4,3,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
252,2021-04-28,2021,4,2021-04,292500.0,102375.0,0.35,650,45.0,9,4,4,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
253,2021-04-29,2021,4,2021-04,350000.0,192500.00000000003,0.55,700,50.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
254,2021-04-30,2021,4,2021-04,455000.0,91000.0,0.2,700,65.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
255,2021-05-01,2021,5,2021-05,450000.0,180000.0,0.4,900,50.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
256,2021-05-02,2021,5,2021-05,467500.00000000006,116875.00000000001,0.25,850,55.0,9,4,2,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Athletic Footwear
257,2021-05-03,2021,5,2021-05,362500.0,145000.0,0.4,725,50.0,9,4,3,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Street Footwear
258,2021-05-04,2021,5,2021-05,337500.0,118124.99999999999,0.35,675,50.0,9,4,4,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Athletic Footwear
259,2021-05-05,2021,5,2021-05,405000.0,222750.00000000003,0.55,675,60.0,9,4,5,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Apparel
260,2021-05-06,2021,5,2021-05,422500.0,84500.0,0.2,650,65.0,9,4,6,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Women's Apparel
261,2021-05-07,2021,5,2021-05,425000.0,170000.0,0.4,850,50.0,9,4,1,2,Kohl's,1189833,4,"Los Angeles, Estados Unidos",5,3,California,West,Outlet,Men's Street Footwear
